,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.Code,SEO.Code
61,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,,5,11,19,323,4,4.0,1.0,0,"[3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
62,0.0,2.0,3.0,3.0,1,1.0,2,2.0,15.0,0.0,3.0,1,1.0,0.0,2,0.6666666666666666,54.5,5,11,19,323,4,21.0,4.0,0,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63,4.0,3.0,1.0,0.0,1,1.0,1,0.0,10.0,1.0,5.0,1,0.0,0.0,1,1.0,67.0,5,11,19,323,4,0.0,0.0,200000,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
64,1.0,1.0,0.0,2.0,1,1.0,1,0.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,184.0,6.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
65,4.0,17.0,0.0,3.0,1,1.0,1,1.0,15.0,0.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,2.0,1.0,0,"[2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66,3.0,4.0,2.0,1.0,1,1.0,1,1.0,5.0,0.0,5.0,1,0.0,0.0,1,1.0,42.0,5,11,19,323,4,5.0,6.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
67,4.0,27.0,55.0,26.0,1,1.0,4,1.0,30.0,2.0,2.0,2,0.0,0.0,2,0.6666666666666666,60.75,5,11,19,323,4,63.0,2.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
68,16.0,13.0,8.0,0.0,1,1.0,1,1.0,20.0,2.0,0.0,1,1.0,0.0,1,1.0,57.0,5,11,19,323,4,2.0,1.0,2000000,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
69,11.0,1.0,2.0,0.0,1,0.0,1,1.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,42.0,5,11,19,323,4,47.0,5.0,0,"[4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
70,37.0,40.0,17.0,4.0,2,0.75,4,4.0,45.0,5.0,5.0,1,0.0,0.0,1,1.0,54.5,5,11,19,323,4,74.0,8.0,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
71,1.0,5.0,0.0,2.0,1,1.0,1,0.0,20.0,1.0,1.0,1,0.0,0.0,1,1.0,77.0,5,11,19,323,4,0.0,0.0,100000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
72,10.0,19.0,7.0,6.0,1,1.0,1,1.0,10.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,5,11,19,323,4,29.0,5.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
73,10.0,4.0,2.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,52.0,5,11,19,323,4,6.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
74,0.0,0.0,1.0,0.0,1,1.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,72.0,5,11,19,323,4,170.0,6.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
75,2.0,2.0,1.0,0.0,1,1.0,2,0.0,15.0,3.0,0.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,4.0,1.0,0,"[3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
76,0.0,2.0,1.0,3.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,52.0,5,11,19,323,4,40.0,6.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
77,9.0,11.0,4.0,2.0,1,1.0,1,0.0,15.0,0.0,2.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,24.0,6.0,50000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
78,0.0,8.0,4.0,0.0,1,0.0,1,1.0,10.0,2.0,7.0,1,0.0,0.0,2,0.5,57.0,5,11,19,323,4,40.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
79,16.0,21.0,24.0,6.0,1,1.0,1,1.0,5.0,1.0,5.0,1,0.0,0.0,1,1.0,62.0,5,11,19,323,4,166.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
80,7.0,20.0,20.0,7.0,2,0.75,4,2.0,50.0,1.0,2.0,3,0.0,0.0,3,0.42857142857142855,65.75,5,11,19,323,4,29.0,5.0,50000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
81,4.0,4.0,0.0,0.0,1,1.0,2,2.0,20.0,1.0,0.0,2,0.0,0.0,2,0.3333333333333333,52.0,5,11,19,323,4,4.0,1.0,0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
82,1.0,1.0,1.0,0.0,1,1.0,1,1.0,15.0,2.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,21.0,4.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
83,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,37.0,5,11,19,323,4,0.0,0.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
84,0.0,1.0,0.0,0.0,1,1.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,12.0,6.0,300000,"[2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
85,0.0,0.0,1.0,3.0,1,0.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,42.0,5,11,19,323,4,101.0,13.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
86,16.0,21.0,24.0,6.0,1,1.0,1,1.0,5.0,1.0,5.0,1,0.0,0.0,1,1.0,62.0,5,11,19,323,4,33.0,7.0,300000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
87,0.0,0.0,0.0,1.0,1,0.0,1,1.0,10.0,1.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,2.0,1.0,0,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
88,7.0,19.0,26.0,13.0,1,1.0,1,1.0,15.0,3.0,1.0,1,0.0,0.0,1,1.0,72.0,5,11,19,323,4,24.0,6.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
89,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,5,11,19,323,4,0.0,0.0,0,"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90,10.0,6.0,8.0,1.0,1,0.0,1,1.0,10.0,1.0,6.0,1,0.0,0.0,1,1.0,52.0,5,11,19,323,4,164.0,5.0,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
91,3.0,6.0,3.0,1.0,1,1.0,1,0.0,0.0,3.0,2.0,1,0.0,0.0,1,1.0,52.0,5,11,19,323,4,143.0,6.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
92,4.0,1.0,3.0,3.0,1,0.0,1,1.0,15.0,0.0,2.0,1,0.0,0.0,2,0.5,57.0,5,11,19,323,4,2.0,1.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,0.0,0.0,0.0,0.0,1,1.0,1,1.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,72.0,5,11,19,323,4,170.0,6.0,1000000,"[2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
94,3.0,1.0,1.0,0.0,1,1.0,2,1.0,5.0,2.0,0.0,2,0.0,0.0,1,1.0,49.5,5,11,19,323,4,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
95,7.0,10.0,3.0,1.0,2,0.5,2,2.0,20.0,1.0,1.0,2,0.0,0.0,1,1.0,49.5,5,11,19,323,4,4.0,1.0,500000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
96,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,5,11,19,323,4,0.0,0.0,0,"[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
97,12.0,11.0,5.0,8.0,2,0.6666666666666666,3,2.0,25.0,1.0,1.0,3,0.5,0.5,2,0.6666666666666666,55.333333333333336,5,11,19,323,4,40.0,5.0,0,"[3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
98,0.0,1.0,1.0,2.0,1,1.0,1,1.0,5.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,5,11,19,323,4,2.0,1.0,500000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
99,0.0,0.0,0.0,0.0,1,0.0,1,1.0,20.0,0.0,1.0,1,0.0,0.0,1,1.0,72.0,5,11,19,323,4,0.0,0.0,50000,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
100,0.0,4.0,4.0,0.0,1,0.0,1,1.0,5.0,0.0,1.0,1,0.0,1.0,1,1.0,52.0,5,11,19,323,4,59.0,1.0,0,"[3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,0.0,2.0,3.0,0.0,1,1.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,1,1.0,62.0,5,11,19,323,4,0.0,0.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
102,1.0,4.0,5.0,1.0,1,1.0,3,1.0,20.0,2.0,0.0,2,0.0,0.0,2,0.6,70.33333333333333,5,11,19,323,4,2.0,1.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
103,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,,5,11,19,323,4,75.0,5.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
104,4.0,10.0,8.0,0.0,1,1.0,3,3.0,30.0,1.0,0.0,1,0.0,0.0,2,0.6,50.333333333333336,5,11,19,323,4,2.0,1.0,400000,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
105,0.0,0.0,0.0,0.0,1,0.0,1,0.0,5.0,1.0,0.0,1,0.0,0.0,2,0.5,67.0,5,11,19,323,4,161.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
106,2.0,3.0,6.0,0.0,1,0.0,1,1.0,15.0,0.0,0.0,1,0.0,0.0,2,0.5,57.0,5,11,19,323,4,40.0,6.0,100000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
107,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,52.0,5,11,19,323,4,157.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
108,1.0,1.0,2.0,3.0,2,0.6666666666666666,3,1.0,5.0,1.0,4.0,3,0.0,0.0,2,0.6666666666666666,47.0,5,11,19,323,4,62.0,5.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
109,1.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,42.0,5,11,19,323,4,4.0,1.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
110,9.0,4.0,2.0,2.0,2,0.5,2,2.0,15.0,1.0,0.0,2,1.0,0.0,1,1.0,57.0,5,11,19,323,4,21.0,4.0,0,"[3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111,3.0,3.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,0.0,0.0,0,"[2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
112,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,,5,11,19,323,4,40.0,5.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
113,1.0,6.0,6.0,1.0,1,0.0,1,1.0,0.0,1.0,5.0,1,0.0,0.0,1,1.0,47.0,5,11,19,323,4,143.0,6.0,0,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
114,10.0,19.0,25.0,6.0,1,1.0,4,0.0,25.0,3.0,0.0,2,0.0,0.0,2,0.6666666666666666,60.75,5,11,19,323,4,4.0,1.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
115,0.0,8.0,7.0,1.0,3,0.3333333333333333,3,3.0,35.0,1.0,0.0,2,0.0,0.0,1,1.0,50.333333333333336,5,11,19,323,4,2.0,1.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
116,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,1,1.0,47.0,5,11,19,323,4,4.0,1.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
117,2.0,6.0,9.0,2.0,1,1.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,72.0,5,11,19,323,4,9.0,1.0,0,"[4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
118,8.0,5.0,0.0,3.0,1,1.0,2,1.0,20.0,0.0,2.0,1,0.0,0.0,2,0.6666666666666666,62.0,5,11,19,323,4,0.0,0.0,0,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
119,4.0,3.0,2.0,1.0,1,0.0,1,0.0,0.0,1.0,1.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,24.0,6.0,0,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
120,0.0,0.0,0.0,0.0,1,1.0,1,0.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,37.0,5,11,19,323,4,4.0,1.0,0,"[3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
121,16.0,21.0,24.0,6.0,1,1.0,1,1.0,5.0,1.0,5.0,1,0.0,0.0,2,0.5,62.0,5,11,19,323,4,126.0,1.0,100000,"[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122,7.0,5.0,7.0,7.0,1,1.0,1,1.0,15.0,1.0,0.0,1,0.0,0.0,1,1.0,57.0,5,11,19,323,4,4.0,1.0,1000000,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
